race_id,detail_text,distance,surface,track_condition,weather,date_text,course_code,course_name,race_number,date
201706050804,"芝右 外1600m / 
天候 : 曇 / 
芝 : 良  / 
発走 : 11:05",1600,芝,良,曇,"芝右 外1600m / 
天候 : 曇 / 
芝 : 良  / 
発走 : 11:05",06,中山,4,
201706050805,"芝右2000m / 
天候 : 曇 / 
芝 : 良  / 
発走 : 11:35",2000,芝,良,曇,"芝右2000m / 
天候 : 曇 / 
芝 : 良  / 
発走 : 11:35",06,中山,5,
201706050806,"ダ右1800m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 12:25",1800,ダート,良,曇,"ダ右1800m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 12:25",06,中山,6,
201706050807,"ダ右1200m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 12:55",1200,ダート,良,曇,"ダ右1200m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 12:55",06,中山,7,
201706050808,"芝右 外1200m / 
天候 : 曇 / 
芝 : 良  / 
発走 : 13:25",1200,芝,良,曇,"芝右 外1200m / 
天候 : 曇 / 
芝 : 良  / 
発走 : 13:25過去のクリスマスローズS",06,中山,8,
201706050809,"芝右2500m / 
天候 : 曇 / 
芝 : 良  / 
発走 : 14:00",2500,芝,良,曇,"芝右2500m / 
天候 : 曇 / 
芝 : 良  / 
発走 : 14:00過去のグッドラックハンデ",06,中山,9,
201706050810,"ダ右1200m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 14:35",1200,ダート,良,曇,"ダ右1200m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 14:35過去のフェアウェルS",06,中山,10,
201706050811,"芝右2500m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 15:25",2500,芝,良,晴,"芝右2500m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 15:25過去の有馬記念有馬記念特集",06,中山,11,
201706050812,"芝右 外1200m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 16:10",1200,芝,良,晴,"芝右 外1200m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 16:10過去のクリスマスカップ",06,中山,12,
201709050801,"ダ右1800m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 09:50",1800,ダート,良,曇,"ダ右1800m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 09:50",09,阪神,1,
201709050802,"ダ右1200m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 10:20",1200,ダート,良,曇,"ダ右1200m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 10:20",09,阪神,2,
201709050803,"芝右1400m / 
天候 : 曇 / 
芝 : 良  / 
発走 : 10:50",1400,芝,良,曇,"芝右1400m / 
天候 : 曇 / 
芝 : 良  / 
発走 : 10:50",09,阪神,3,
201709050804,"芝右2000m / 
天候 : 曇 / 
芝 : 良  / 
発走 : 11:20",2000,芝,良,曇,"芝右2000m / 
天候 : 曇 / 
芝 : 良  / 
発走 : 11:20",09,阪神,4,
201709050805,"障芝 ダート2970m / 
天候 : 曇 / 
芝 : 良  / 
発走 : 11:50",2970,芝,良,曇,"障芝 ダート2970m / 
天候 : 曇 / 
芝 : 良  / 
発走 : 11:50",09,阪神,5,
201709050806,"芝右 外1800m / 
天候 : 曇 / 
芝 : 良  / 
発走 : 12:40",1800,芝,良,曇,"芝右 外1800m / 
天候 : 曇 / 
芝 : 良  / 
発走 : 12:40",09,阪神,6,
201709050807,"ダ右1400m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 13:10",1400,ダート,良,曇,"ダ右1400m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 13:10",09,阪神,7,
201709050808,"ダ右2000m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 13:45",2000,ダート,良,晴,"ダ右2000m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 13:45",09,阪神,8,
201709050809,"芝右 外1600m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 14:20",1600,芝,良,晴,"芝右 外1600m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 14:20過去の千両賞",09,阪神,9,
201709050810,"芝右 外2400m / 
天候 : 曇 / 
芝 : 良  / 
発走 : 15:01",2400,芝,良,曇,"芝右 外2400m / 
天候 : 曇 / 
芝 : 良  / 
発走 : 15:01過去の江坂特別",09,阪神,10,
201709050811,"芝右2000m / 
天候 : 曇 / 
芝 : 良  / 
発走 : 15:51",2000,芝,良,曇,"芝右2000m / 
天候 : 曇 / 
芝 : 良  / 
発走 : 15:51過去のサンタクロースS",09,阪神,11,
201709050812,"ダ右1400m / 
天候 : 雨 / 
ダート : 良  / 
発走 : 16:25",1400,ダート,良,雨,"ダ右1400m / 
天候 : 雨 / 
ダート : 良  / 
発走 : 16:25過去のギャラクシーS",09,阪神,12,
201806010101,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 09:55",1200,ダート,良,晴,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 09:55",06,中山,1,
201806010102,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 10:25",1800,ダート,良,晴,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 10:25",06,中山,2,
201806010103,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 10:55",1800,ダート,良,晴,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 10:55",06,中山,3,
201806010104,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 11:25",1200,ダート,良,晴,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 11:25",06,中山,4,
201806010105,"芝右2000m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 12:15",2000,芝,良,晴,"芝右2000m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 12:15",06,中山,5,
201806010106,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 12:45",1800,ダート,良,晴,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 12:45",06,中山,6,
201806010107,"芝右2000m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 13:15",2000,芝,良,晴,"芝右2000m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 13:15",06,中山,7,
201806010108,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 13:50",1800,ダート,良,晴,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 13:50",06,中山,8,
201806010109,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 14:25",1800,ダート,良,晴,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 14:25過去の招福ステークス",06,中山,9,
201806010110,"芝右 外1600m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 15:01",1600,芝,良,晴,"芝右 外1600m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 15:01過去のジュニアカップ",06,中山,10,
201806010111,"芝右2000m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 15:35",2000,芝,良,晴,"芝右2000m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 15:35過去の日刊スポ賞中山金杯日刊スポ賞中山金杯特集",06,中山,11,
201806010112,"芝右 外1600m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 16:10",1600,芝,良,晴,"芝右 外1600m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 16:10",06,中山,12,
201808010101,"ダ右1200m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 10:10",1200,ダート,良,曇,"ダ右1200m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 10:10",08,京都,1,
201808010102,"ダ右1800m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 10:40",1800,ダート,良,曇,"ダ右1800m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 10:40",08,京都,2,
201808010103,"ダ右1400m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 11:15",1400,ダート,良,曇,"ダ右1400m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 11:15",08,京都,3,
201808010104,"ダ右1800m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 11:40",1800,ダート,良,曇,"ダ右1800m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 11:40",08,京都,4,
201808010105,"芝右 外2200m / 
天候 : 曇 / 
芝 : 良  / 
発走 : 12:30",2200,芝,良,曇,"芝右 外2200m / 
天候 : 曇 / 
芝 : 良  / 
発走 : 12:30",08,京都,5,
201808010106,"芝右2000m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 13:00",2000,芝,良,晴,"芝右2000m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 13:00",08,京都,6,
201808010107,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 13:30",1200,ダート,良,晴,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 13:30",08,京都,7,
201808010108,"ダ右1900m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 14:01",1900,ダート,良,晴,"ダ右1900m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 14:01",08,京都,8,
201808010109,"芝右2000m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 14:35",2000,芝,良,晴,"芝右2000m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 14:35過去の福寿草特別",08,京都,9,
201808010110,"ダ右1900m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 15:10",1900,ダート,良,曇,"ダ右1900m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 15:10過去の初夢ステークス",08,京都,10,
201808010111,"芝右 外1600m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 15:45",1600,芝,良,晴,"芝右 外1600m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 15:45過去のスポニチ賞京都金杯スポニチ賞京都金杯特集",08,京都,11,
201808010112,"芝右1200m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 16:20",1200,芝,良,晴,"芝右1200m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 16:20",08,京都,12,
201806010201,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 09:55",1200,ダート,良,晴,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 09:55",06,中山,1,
201806010202,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 10:25",1800,ダート,良,晴,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 10:25",06,中山,2,
201806010203,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 10:55",1800,ダート,良,晴,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 10:55",06,中山,3,
201806010204,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 11:25",1200,ダート,良,晴,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 11:25",06,中山,4,
201806010205,"芝右 外1600m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 12:15",1600,芝,良,晴,"芝右 外1600m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 12:15",06,中山,5,
201806010206,"芝右2000m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 12:45",2000,芝,良,晴,"芝右2000m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 12:45",06,中山,6,
201806010207,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 13:15",1200,ダート,良,晴,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 13:15",06,中山,7,
201806010208,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 13:50",1800,ダート,良,晴,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 13:50",06,中山,8,
201806010209,"芝右 外1200m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 14:25",1200,芝,良,晴,"芝右 外1200m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 14:25過去のサンライズステークス",06,中山,9,
201806010210,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 15:01",1800,ダート,良,晴,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 15:01過去のポルックスステークス",06,中山,10,
201806010211,"芝右 外1600m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 15:35",1600,芝,良,晴,"芝右 外1600m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 15:35過去のフェアリーステークスフェアリーステークス特集",06,中山,11,
201806010212,"芝右2000m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 16:10",2000,芝,良,晴,"芝右2000m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 16:10",06,中山,12,
201808010201,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 10:10",1200,ダート,良,晴,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 10:10",08,京都,1,
201808010202,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 10:40",1800,ダート,良,晴,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 10:40",08,京都,2,
201808010203,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 11:10",1200,ダート,良,晴,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 11:10",08,京都,3,
201808010204,"障芝 ダート2910m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 11:40",2910,芝,良,晴,"障芝 ダート2910m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 11:40",08,京都,4,
201808010205,"芝右1600m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 12:30",1600,芝,良,晴,"芝右1600m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 12:30",08,京都,5,
201808010206,"ダ右1800m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 13:01",1800,ダート,良,曇,"ダ右1800m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 13:01",08,京都,6,
201808010207,"ダ右1800m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 13:30",1800,ダート,良,曇,"ダ右1800m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 13:30",08,京都,7,
201808010208,"芝右 外2200m / 
天候 : 曇 / 
芝 : 良  / 
発走 : 14:01",2200,芝,良,曇,"芝右 外2200m / 
天候 : 曇 / 
芝 : 良  / 
発走 : 14:01",08,京都,8,
201808010209,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 14:35",1800,ダート,良,晴,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 14:35過去の舞鶴特別",08,京都,9,
201808010210,"芝右2000m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 15:10",2000,芝,良,晴,"芝右2000m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 15:10過去の寿ステークス",08,京都,10,
201808010211,"芝右 外3000m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 15:45",3000,芝,良,晴,"芝右 外3000m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 15:45過去の万葉ステークス",08,京都,11,
201808010212,"芝右 外1600m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 16:20",1600,芝,良,晴,"芝右 外1600m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 16:20",08,京都,12,
201806010401,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 10:00",1200,ダート,良,晴,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 10:00",06,中山,1,
201806010402,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 10:30",1800,ダート,良,晴,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 10:30",06,中山,2,
201806010403,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 11:00",1800,ダート,良,晴,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 11:00",06,中山,3,
201806010404,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 11:30",1200,ダート,良,晴,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 11:30",06,中山,4,
201806010405,"芝右 外1600m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 12:20",1600,芝,良,晴,"芝右 外1600m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 12:20",06,中山,5,
201806010406,"芝右2000m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 12:55",2000,芝,良,晴,"芝右2000m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 12:55",06,中山,6,
201806010407,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 13:25",1800,ダート,良,晴,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 13:25",06,中山,7,
201806010408,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 13:55",1200,ダート,良,晴,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 13:55",06,中山,8,
201806010409,"芝右 外1600m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 14:25",1600,芝,良,晴,"芝右 外1600m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 14:25過去の菜の花賞",06,中山,9,
201806010410,"芝右1800m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 15:01",1800,芝,良,晴,"芝右1800m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 15:01過去の初富士ステークス",06,中山,10,
201806010411,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 15:35",1200,ダート,良,晴,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 15:35過去のジャニュアリーS",06,中山,11,
201806010412,"芝右 外1200m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 16:10",1200,芝,良,晴,"芝右 外1200m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 16:10",06,中山,12,
201807010101,"ダ左1800m / 
天候 : 晴 / 
ダート : 稍重  / 
発走 : 09:50",1800,ダート,稍重,晴,"ダ左1800m / 
天候 : 晴 / 
ダート : 稍重  / 
発走 : 09:50",07,中京,1,
201807010102,"ダ左1900m / 
天候 : 晴 / 
ダート : 稍重  / 
発走 : 10:20",1900,ダート,稍重,晴,"ダ左1900m / 
天候 : 晴 / 
ダート : 稍重  / 
発走 : 10:20",07,中京,2,
201807010103,"ダ左1200m / 
天候 : 晴 / 
ダート : 稍重  / 
発走 : 10:50",1200,ダート,稍重,晴,"ダ左1200m / 
天候 : 晴 / 
ダート : 稍重  / 
発走 : 10:50",07,中京,3,
201807010104,"障芝3000m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 11:20",3000,芝,良,晴,"障芝3000m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 11:20",07,中京,4,
201807010105,"障芝3330m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 12:10",3330,芝,良,晴,"障芝3330m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 12:10",07,中京,5,
201807010106,"ダ左1200m / 
天候 : 晴 / 
ダート : 稍重  / 
発走 : 12:45",1200,ダート,稍重,晴,"ダ左1200m / 
天候 : 晴 / 
ダート : 稍重  / 
発走 : 12:45",07,中京,6,
201807010107,"芝左2200m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 13:15",2200,芝,良,晴,"芝左2200m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 13:15",07,中京,7,
201807010108,"ダ左1800m / 
天候 : 晴 / 
ダート : 稍重  / 
発走 : 13:45",1800,ダート,稍重,晴,"ダ左1800m / 
天候 : 晴 / 
ダート : 稍重  / 
発走 : 13:45",07,中京,8,
201807010109,"芝左2000m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 14:15",2000,芝,良,晴,"芝左2000m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 14:15",07,中京,9,
201807010110,"芝左1400m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 14:50",1400,芝,良,晴,"芝左1400m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 14:50過去の庄内川特別",07,中京,10,
201807010111,"芝左2000m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 15:25",2000,芝,良,晴,"芝左2000m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 15:25過去の愛知杯愛知杯特集",07,中京,11,
201807010112,"ダ左1400m / 
天候 : 晴 / 
ダート : 稍重  / 
発走 : 16:01",1400,ダート,稍重,晴,"ダ左1400m / 
天候 : 晴 / 
ダート : 稍重  / 
発走 : 16:01過去の伊良湖特別",07,中京,12,
201808010401,"ダ右1800m / 
天候 : 晴 / 
ダート : 稍重  / 
発走 : 10:10",1800,ダート,稍重,晴,"ダ右1800m / 
天候 : 晴 / 
ダート : 稍重  / 
発走 : 10:10",08,京都,1,
201808010402,"ダ右1800m / 
天候 : 晴 / 
ダート : 稍重  / 
発走 : 10:40",1800,ダート,稍重,晴,"ダ右1800m / 
天候 : 晴 / 
ダート : 稍重  / 
発走 : 10:40",08,京都,2,
201808010403,"ダ右1400m / 
天候 : 晴 / 
ダート : 稍重  / 
発走 : 11:10",1400,ダート,稍重,晴,"ダ右1400m / 
天候 : 晴 / 
ダート : 稍重  / 
発走 : 11:10",08,京都,3,
201808010404,"ダ右1400m / 
天候 : 晴 / 
ダート : 稍重  / 
発走 : 11:40",1400,ダート,稍重,晴,"ダ右1400m / 
天候 : 晴 / 
ダート : 稍重  / 
発走 : 11:40",08,京都,4,
201808010405,"芝右 外1800m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 12:30",1800,芝,良,晴,"芝右 外1800m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 12:30",08,京都,5,
201808010406,"芝右1600m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 13:05",1600,芝,良,晴,"芝右1600m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 13:05",08,京都,6,
201808010407,"ダ右1400m / 
天候 : 晴 / 
ダート : 稍重  / 
発走 : 13:35",1400,ダート,稍重,晴,"ダ右1400m / 
天候 : 晴 / 
ダート : 稍重  / 
発走 : 13:35",08,京都,7,
201808010408,"ダ右1800m / 
天候 : 晴 / 
ダート : 稍重  / 
発走 : 14:05",1800,ダート,稍重,晴,"ダ右1800m / 
天候 : 晴 / 
ダート : 稍重  / 
発走 : 14:05",08,京都,8,
201808010409,"芝右 外1800m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 14:35",1800,芝,良,晴,"芝右 外1800m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 14:35過去の北大路特別",08,京都,9,
201808010410,"芝右 外1600m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 15:10",1600,芝,良,晴,"芝右 外1600m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 15:10過去の新春ステークス",08,京都,10,
201808010411,"芝右1200m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 15:45",1200,芝,良,晴,"芝右1200m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 15:45過去の淀短距離ステークス",08,京都,11,
201808010412,"ダ右1400m / 
天候 : 晴 / 
ダート : 稍重  / 
発走 : 16:20",1400,ダート,稍重,晴,"ダ右1400m / 
天候 : 晴 / 
ダート : 稍重  / 
発走 : 16:20",08,京都,12,
201806010501,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 10:00",1200,ダート,良,晴,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 10:00",06,中山,1,
201806010502,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 10:30",1800,ダート,良,晴,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 10:30",06,中山,2,
201806010503,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 11:00",1800,ダート,良,晴,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 11:00",06,中山,3,
201806010504,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 11:30",1200,ダート,良,晴,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 11:30",06,中山,4,
201806010505,"芝右 外1600m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 12:20",1600,芝,良,晴,"芝右 外1600m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 12:20",06,中山,5,
201806010506,"芝右 外1200m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 12:50",1200,芝,良,晴,"芝右 外1200m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 12:50",06,中山,6,
201806010507,"ダ右2400m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 13:20",2400,ダート,良,晴,"ダ右2400m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 13:20",06,中山,7,
201806010508,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 13:50",1800,ダート,良,晴,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 13:50",06,中山,8,
201806010509,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 14:25",1200,ダート,良,晴,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 14:25過去の初春ステークス",06,中山,9,
201806010510,"芝右 外1600m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 15:01",1600,芝,良,晴,"芝右 外1600m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 15:01過去のニューイヤーS",06,中山,10,
201806010511,"芝右2000m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 15:35",2000,芝,良,晴,"芝右2000m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 15:35過去の京成杯京成杯特集",06,中山,11,
201806010512,"芝右 外2200m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 16:10",2200,芝,良,晴,"芝右 外2200m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 16:10",06,中山,12,
201807010201,"ダ左1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 09:50",1800,ダート,良,晴,"ダ左1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 09:50",07,中京,1,
201807010202,"ダ左1400m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 10:20",1400,ダート,良,晴,"ダ左1400m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 10:20",07,中京,2,
201807010203,"ダ左1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 10:50",1200,ダート,良,晴,"ダ左1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 10:50",07,中京,3,
201807010204,"障芝3000m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 11:20",3000,芝,良,晴,"障芝3000m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 11:20",07,中京,4,
201807010205,"芝左2000m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 12:10",2000,芝,良,晴,"芝左2000m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 12:10",07,中京,5,
201807010206,"ダ左1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 12:40",1800,ダート,良,晴,"ダ左1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 12:40",07,中京,6,
201807010207,"芝左1600m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 13:10",1600,芝,良,晴,"芝左1600m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 13:10",07,中京,7,
201807010208,"ダ左1400m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 13:40",1400,ダート,良,晴,"ダ左1400m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 13:40",07,中京,8,
201807010209,"ダ左1900m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 14:15",1900,ダート,良,晴,"ダ左1900m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 14:15",07,中京,9,
